EBIF        ESR25       0x064   4   rw
EBIF        ESR26       0x068   4   rw
EBIF        ESR27       0x06C   4   rw
EBIF        ESR28       0x070   4   rw
EBIF        ESR29       0x074   4   rw
EBIF        ESR30       0x078   4   rw
EBIF        ESR31       0x07C   4   rw
EBIF        EMCR        0x080   2   rw
EBIF        EPCR        0x08C   2   rw
EBIF        ETWC        0x090   2   r
EBIF        DWDB        0x084   2   w
EBIF        DRDB        0x088   2   r

BBIF        BASE1       0x000   2   rw
BBIF        BASE2       0x002   2   rw
BBIF        GCRA        0x004   2   r
BBIF        GCLR        0x006   2   r
BBIF        RCRA        0x008   2   rw
BBIF        RCLR        0x00A   2   rw
BBIF        TCRA        0x00C   2   rw
BBIF        TCLR        0x00E   2   rw
BBIF        CRAA        0x010   2   rw
BBIF        CRBA_1      0x012   2   rw
BBIF        CRCA        0x014   2   rw
BBIF        SSISR       0x016   2   rw
BBIF        RXA         0x018   2   rw
BBIF        TSRA        0x01A   2   rw
BBIF        TXA         0x01C   2   rw
BBIF        PDRA        0x01E   2   r
BBIF        PRRA        0x020   2   r
BBIF        PCRA        0x022   2   r
BBIF        CRBA_2      0x024   2   rw
BBIF        RSAR        0x026   2   rw
BBIF        RSBR        0x028   2   rw
BBIF        TSAR        0x02A   2   rw
BBIF        TSBR        0x02C   2   rw
BBIF        OF0AR       0x02E   2   rw
BBIF        OF0BR       0x030   2   rw
BBIF        OF1AR       0x032   2   rw
BBIF        OF1BR       0x034   2   rw
BBIF        IF0AR       0x036   2   rw
BBIF        IF0BR       0x038   2   rw
BBIF        IF1AR       0x03A   2   rw
BBIF        IF1BR       0x03C   2   rw
BBIF        CONFIG      0x03E   2   r
BBIF        BMSR        0x040   2   r

GPIO1       DDIR        0x000   4   rw
GPIO1       OCR1        0x004   4   rw
GPIO1       OCR2        0x008   4   rw
GPIO1       ICONFA1     0x00C   4   rw
GPIO1       ICONFA2     0x010   4   rw
GPIO1       ICONFB1     0x014   4   rw
GPIO1       ICONFB2     0x018   4   rw
GPIO1       DR          0x01c   4   rw
GPIO1       GIUS        0x020   4   rw
GPIO1       SSR         0x024   4   rw
GPIO1       ICR1        0x028   4   rw
GPIO1       ICR2        0x02C   4   rw
GPIO1       IMR         0x030   4   rw
GPIO1       ISR         0x034   4   rw
GPIO1       GPR1        0x038   4   rw
GPIO1       GPR2        0x03C   4   rw

GPIO2       DDIR        0x000   4   rw
GPIO2       OCR1        0x004   4   rw
GPIO2       OCR2        0x008   4   rw
GPIO2       ICONFA1     0x00C   4   rw
GPIO2       ICONFA2     0x010   4   rw
GPIO2       ICONFB1     0x014   4   rw
GPIO2       ICONFB2     0x018   4   rw
GPIO2       DR          0x01c   4   rw
GPIO2       GIUS        0x020   4   rw
GPIO2       SSR         0x024   4   rw
GPIO2       ICR1        0x028   4   rw
GPIO2       ICR2        0x02C   4   rw
GPIO2       IMR         0x030   4   rw
GPIO2       ISR         0x034   4   rw
GPIO2       GPR1        0x038   4   rw
GPIO2       GPR2        0x03C   4   rw

QPATCH      PCR         0x000   4   rw
QPATCH      PAR0        0x004   4   rw
QPATCH      PAR1        0x008   4   rw
QPATCH      PAR2        0x00C   4   rw
QPATCH      PAR3        0x010   4   rw
QPATCH      PAR4        0x014   4   rw
QPATCH      PAR5        0x018   4   rw
